200,12697, 33138998, 135559
400,22773, 87138258, 258061
600,31865, 151560599, 373091
800,40501, 224598284, 484867
1000,48542, 302158335, 590809
1200,56333, 385653176, 695099
1400,63859, 473247923, 796657
1600,71224, 565502717, 897019
1800,78382, 661826545, 996143
2000,85357, 760444727, 1092733
2200,92181, 861002966, 1187023
2400,98884, 965645914, 1281317
2600,105422, 1072128956, 1373819
2801,111915, 1181041069, 1465301
3001,118320, 1292975642, 1556453
3201,124535, 1405705307, 1645613
3401,130609, 1518936774, 1732799
3601,136640, 1634642763, 1819693
3801,142680, 1753008939, 1906477
4001,148498, 1870562869, 1990693
4201,154330, 1990611869, 2074993
4401,160147, 2113222699, 2159329
4601,165858, 2237740050, 2243317
4801,171515, 2363130147, 2326327
5001,176962, 2486026399, 2406263
5201,182316, 2609643239, 2485367
5401,187681, 2734836799, 2564207
5601,192956, 2860092983, 2641889
5801,198233, 2986853327, 2719357
6001,203385, 3115247527, 2796709
6201,208551, 3242969883, 2872621
6401,213596, 3371992051, 2948299
6601,218694, 3503262267, 3024227
6801,223681, 3633321798, 3098681
7001,228687, 3765358599, 3173273
7201,233671, 3897718796, 3247199
7401,238580, 4031661828, 3321151
7601,243439, 4165755887, 3394367
7801,248296, 4300476961, 3467131
8001,253099, 4438383773, 3540829
8201,257958, 4576091099, 3613703
8401,262573, 4708941257, 3683287
8601,267234, 4843784879, 3753257
8801,271935, 4982581424, 3824599
9001,276611, 5121836971, 3895511
9201,281255, 5262051728, 3966271
9401,285927, 5404088231, 4037309
9601,290635, 5547688421, 4108499
9801,295233, 5691095888, 4178983
10001,299780, 5833522419, 4248401
10201,304315, 5977275756, 4317893
10401,308870, 6122986525, 4387769
10601,313412, 6267638949, 4456589
10801,317954, 6415368774, 4526329
11001,322464, 6562395320, 4595189
11201,326904, 6709975530, 4663817
11401,331362, 6857424285, 4731889
11601,335759, 7005946509, 4799953
11801,340196, 7155221324, 4867879
12001,344542, 7302237859, 4934317
12201,348924, 7451316414, 5001233
12401,353273, 7602919499, 5068807
12601,357608, 7753612174, 5135569
12801,361906, 7905686439, 5202487
13001,366376, 8062361009, 5270981
13202,370822, 8221170649, 5339903
13402,375270, 8381044524, 5408951
13602,379643, 8539048113, 5476699
13802,384005, 8699103423, 5544911
14002,388390, 8860101695, 5613107
14202,392706, 9021416089, 5681003
14402,397005, 9180012835, 5747393
14602,401253, 9340275529, 5814077
14802,405508, 9501140295, 5880629
15002,409833, 9661908585, 5946767
15202,414005, 9821549976, 6012043
15402,418254, 9985185055, 6078659
15602,422469, 10148268213, 6144653
15802,426680, 10311621540, 6210401
16002,430738, 10470468487, 6273937
16202,434985, 10635352774, 6339679
16402,439121, 10801311289, 6405457
16602,443317, 10968571862, 6471401
16802,447427, 11133323411, 6536029
17002,451596, 11299858263, 6601033
17202,455680, 11465604690, 6665413
17402,459764, 11630919650, 6729313
17602,463808, 11796906614, 6793177
17802,467935, 11964911881, 6857507
18002,472050, 12133581269, 6921793
18202,476073, 12300293349, 6985037
18402,480153, 12468462805, 7048549
18602,484199, 12638079689, 7112297
18802,488188, 12807425201, 7175699
19002,492230, 12979935949, 7239979
19202,496242, 13149942745, 7303031
19402,500258, 13322151230, 7366651
19602,504233, 13493401574, 7429633
19802,508217, 13665943343, 7492831
20002,512170, 13838159475, 7555637
20202,516096, 14008985280, 7617679
20402,520049, 14182161779, 7680293
20602,524014, 14357295523, 7743403
20802,527871, 14528840598, 7804949
21002,531807, 14701929995, 7866791
21202,535725, 14876464279, 7928933
21402,539627, 15051553889, 7991017
21602,543528, 15228179084, 8053399
21802,547367, 15403618751, 8115119
22002,551200, 15576925961, 8175857
22202,555026, 15749808718, 8236229
22402,558851, 15925387199, 8297329
22602,562697, 16101357559, 8358323
22802,566496, 16277372718, 8419121
23002,570286, 16454913636, 8480207
23202,574122, 16631061098, 8540621
23402,577975, 16810018007, 8601767
23602,581764, 16986446049, 8661839
23802,585538, 17163985799, 8722079
24002,589357, 17343704200, 8782847
24202,593050, 17519931612, 8842231
24402,596768, 17698231472, 8902111
24602,600527, 17877275796, 8962039
24802,604257, 18057910870, 9022297
25002,607987, 18238758614, 9082397
25202,611682, 18416696575, 9141367
25402,615423, 18597557287, 9201133
25602,619132, 18776691257, 9260113
25802,622814, 18957174487, 9319333
26002,626483, 19137368938, 9378301
26202,630120, 19317849109, 9437143
26402,633774, 19498842804, 9495973
26602,637457, 19681175109, 9555103
26802,641159, 19864251299, 9614257
27002,644816, 20045336570, 9672557
27202,648461, 20228558328, 9731419
27402,652112, 20413240415, 9790559
27602,655773, 20597883932, 9849503
27802,659396, 20782924369, 9908389
28002,662943, 20963964595, 9965843
28202,666491, 21146021209, 10023443
28402,670155, 21331674253, 10082021
28602,673767, 21516953740, 10140307
28802,677310, 21701132263, 10198073
29003,680920, 21887479129, 10256369
29203,684468, 22072153908, 10313921
29403,688047, 22256154196, 10371203
29603,691622, 22441334683, 10428643
29803,695190, 22626883564, 10486039
30003,698762, 22815141805, 10544113
30203,702273, 22998366334, 10600459
30403,705805, 23184532543, 10657601
30603,709367, 23369271855, 10714129
30803,712877, 23558183703, 10771777
31003,716369, 23744446529, 10828481
31203,719845, 23929790001, 10884749
31403,723329, 24114759744, 10940731
31603,726842, 24303114744, 10997647
31803,730308, 24490335627, 11054047
32003,733808, 24676955267, 11110123
32203,737253, 24864587318, 11166359
32403,740735, 25053169058, 11222741
32603,744169, 25241572820, 11278921
32803,747628, 25430211905, 11335043
33003,751062, 25620084363, 11391383
33203,754497, 25808681197, 11447213
33403,757921, 25995918040, 11502487
33603,761363, 26184911422, 11558177
33803,764806, 26373144089, 11613473
34003,768178, 26560005409, 11668277
34203,771550, 26748466422, 11723401
34403,774977, 26941546658, 11779741
34603,778386, 27130900336, 11834863
34803,781756, 27320033822, 11889793
35003,785168, 27510814094, 11945069
35203,788508, 27698628886, 11999333
35403,791872, 27889867966, 12054527
35603,795263, 28082978538, 12110101
35803,798618, 28272934238, 12164629
36003,801990, 28465049634, 12219677
36203,805319, 28655125505, 12273997
36403,808708, 28847350349, 12328829
36603,812069, 29038440945, 12383153
36803,815351, 29226756601, 12436651
37003,818719, 29421265946, 12491789
37203,822046, 29615213696, 12546619
37403,825396, 29809471782, 12601417
37603,828742, 30004273174, 12656243
37803,832058, 30197594987, 12710531
38003,835389, 30388479235, 12764039
38203,838676, 30580709428, 12817811
38403,842001, 30773371592, 12871583
38603,845239, 30968212545, 12925819
38803,848537, 31164161809, 12980309
39003,851843, 31359479189, 13034479
39203,855056, 31551608230, 13087649
39403,858337, 31746806551, 13141573
39603,861636, 31942884303, 13195619
39803,864928, 32138746740, 13249499
40003,868177, 32334131709, 13303133
40203,871391, 32526557237, 13355857
40403,874650, 32721099088, 13409051
40603,877918, 32920101927, 13463339
40803,881169, 33117139139, 13517017
41003,884397, 33312856538, 13570187
41203,887629, 33506477969, 13622737
41403,890887, 33702554429, 13675811
41603,894106, 33898033847, 13728647
41803,897340, 34096075476, 13782031
42003,900572, 34293014288, 13835069
42203,903777, 34486523333, 13887061
42403,906988, 34682716918, 13939669
42603,910146, 34880354519, 13992571
42803,913329, 35076848553, 14045041
43003,916523, 35273972979, 14097623
43203,919718, 35470393426, 14149909
43403,922860, 35668307503, 14202473
43603,926070, 35866792174, 14255113
43803,929276, 36065484815, 14307697
44004,932488, 36261883827, 14359601
44204,935668, 36459560554, 14411713
44404,938830, 36658864989, 14464199
44604,941953, 36856329652, 14516087
44804,945157, 37057421495, 14568833
45004,948308, 37255467600, 14620687
45204,951418, 37454133128, 14672611
45404,954546, 37651007463, 14723971
45604,957717, 37848901250, 14775517
45804,960844, 38048826199, 14827487
46004,964006, 38249187119, 14879497
46204,967116, 38449663570, 14931437
46404,970224, 38650449809, 14983363
46604,973337, 38848839211, 15034589
46804,976418, 39047133476, 15085699
47004,979578, 39249205299, 15137693
47204,982632, 39447486999, 15188627
47404,985783, 39651124720, 15240833
47604,988935, 39852499049, 15292399
47804,992020, 40052750099, 15343577
48004,995135, 40256919786, 15395669
48204,998184, 40457317686, 15446713
48404,1001277, 40658621535, 15497899
48604,1004435, 40861977029, 15549503
48804,1007573, 41064904638, 15600961
49004,1010675, 41268063864, 15652367
49204,1013749, 41469711205, 15703279
49404,1016830, 41671832831, 15754273
49604,1019923, 41877977824, 15806191
49804,1023059, 42080998605, 15857227
50004,1026114, 42282582872, 15907823
50204,1029166, 42484597369, 15958441
50404,1032242, 42689051999, 16009589
50604,1035293, 42893993354, 16060789
50804,1038378, 43098893646, 16111883
51004,1041432, 43303330406, 16162793
51204,1044488, 43505915529, 16213157
51404,1047538, 43709413439, 16263659
51604,1050600, 43913638993, 16314283
51804,1053584, 44118039567, 16364849
52004,1056618, 44322100376, 16415279
52204,1059625, 44524191562, 16465093
52404,1062652, 44726247528, 16514899
52604,1065655, 44932473676, 16565623
52804,1068675, 45134679624, 16615279
53004,1071700, 45340040591, 16665629
53204,1074691, 45543423194, 16715429
53404,1077699, 45746098077, 16764977
53604,1080738, 45951582299, 16815137
53804,1083720, 46156272761, 16865029
54004,1086723, 46362598511, 16915231
54204,1089739, 46564787395, 16964327
54404,1092723, 46767199247, 17013499
54604,1095685, 46971724869, 17063047
54804,1098645, 47175162231, 17112287
55004,1101625, 47382164621, 17162297
55204,1104535, 47587747487, 17211847
55404,1107530, 47794017313, 17261581
55605,1110512, 47998342079, 17310757
55805,1113492, 48203044611, 17359931
56005,1116432, 48405919020, 17408603
56205,1119375, 48610877572, 17457703
56405,1122370, 48814099936, 17506319
56605,1125331, 49021659396, 17555903
56805,1128313, 49231454469, 17605949
57005,1131254, 49437431014, 17655017
57205,1134165, 49642040468, 17703691
57405,1137092, 49851043163, 17753341
57605,1140081, 50059427869, 17802721
57805,1142981, 50266281471, 17851777
58005,1145955, 50474721749, 17901071
58205,1148848, 50678666683, 17949271
58405,1151792, 50882563774, 17997377
58605,1154694, 51092144730, 18046739
58805,1157600, 51301127766, 18095929
59005,1160510, 51506340010, 18144149
59205,1163388, 51715331303, 18193169
59405,1166371, 51924160749, 18242129
59605,1169289, 52131204631, 18290581
59805,1172211, 52338146068, 18338951
